wl_weight,post_tx_weight,abo_weight,height_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,wl_model,post_tx_model,wl_cap,post_tx_cap,checks,match_alg_name,params_1,default
0.2,0.3,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,195,FALSE
0.2,0.3,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,196,FALSE
0.2,0.3,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,197,FALSE
0.2,0.3,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,198,FALSE
0.2,0.3,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,199,FALSE
0.2,0.3,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,200,FALSE
0.2,0.3,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,201,FALSE
0.2,0.3,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,202,FALSE
0.2,0.3,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,203,FALSE
0.2,0.3,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,204,FALSE
0.2,0.3,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,205,FALSE
0.2,0.3,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,206,FALSE
0.2,0.3,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,207,FALSE
0.2,0.35,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,208,FALSE
0.2,0.35,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,209,FALSE
0.2,0.35,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,210,FALSE
0.2,0.35,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,211,FALSE
0.2,0.35,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,212,FALSE
0.2,0.35,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,213,FALSE
0.2,0.35,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,214,FALSE
0.2,0.35,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,215,FALSE
0.2,0.35,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,216,FALSE
0.2,0.35,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,217,FALSE
0.25,0.15,0,0,0.3,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,218,FALSE
0.25,0.15,0,0.05,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,219,FALSE
0.25,0.15,0,0.1,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,220,FALSE
0.25,0.15,0,0.15,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,221,FALSE
0.25,0.15,0,0.2,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,222,FALSE
0.25,0.15,0,0.25,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,223,FALSE
0.25,0.15,0,0.3,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,224,FALSE
0.25,0.15,0.05,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,225,FALSE
0.25,0.15,0.05,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,226,FALSE
0.25,0.15,0.05,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,227,FALSE
0.25,0.15,0.05,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,228,FALSE
0.25,0.15,0.05,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,229,FALSE
0.25,0.15,0.05,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,230,FALSE
0.25,0.15,0.1,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,231,FALSE
0.25,0.15,0.1,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,232,FALSE
0.25,0.15,0.1,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,233,FALSE
0.25,0.15,0.1,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,234,FALSE
0.25,0.15,0.1,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,235,FALSE
0.25,0.15,0.15,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,236,FALSE
0.25,0.15,0.15,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,237,FALSE
0.25,0.15,0.15,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,238,FALSE
0.25,0.15,0.15,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,239,FALSE
0.25,0.15,0.2,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,240,FALSE
0.25,0.15,0.2,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,241,FALSE
0.25,0.15,0.2,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,242,FALSE
0.25,0.15,0.25,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,243,FALSE
0.25,0.15,0.25,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,244,FALSE
0.25,0.15,0.3,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,245,FALSE
0.25,0.2,0,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,246,FALSE
0.25,0.2,0,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,247,FALSE
0.25,0.2,0,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,248,FALSE
0.25,0.2,0,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,249,FALSE
0.25,0.2,0,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,250,FALSE
0.25,0.2,0,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,251,FALSE
0.25,0.2,0.05,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,252,FALSE
0.25,0.2,0.05,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,253,FALSE
0.25,0.2,0.05,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,254,FALSE
0.25,0.2,0.05,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,255,FALSE
0.25,0.2,0.05,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,256,FALSE
0.25,0.2,0.1,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,257,FALSE
0.25,0.2,0.1,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,258,FALSE
0.25,0.2,0.1,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,259,FALSE
0.25,0.2,0.1,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,260,FALSE
0.25,0.2,0.15,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,261,FALSE
0.25,0.2,0.15,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,262,FALSE
0.25,0.2,0.15,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,263,FALSE
0.25,0.2,0.2,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,264,FALSE
0.25,0.2,0.2,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,265,FALSE
0.25,0.2,0.25,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,266,FALSE
0.25,0.25,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,267,FALSE
0.25,0.25,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,268,FALSE
0.25,0.25,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,269,FALSE
0.25,0.25,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,270,FALSE
0.25,0.25,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,271,FALSE
0.25,0.25,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,272,FALSE
0.25,0.25,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,273,TRUE
0.25,0.25,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,274,FALSE
0.25,0.25,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,275,FALSE
0.25,0.25,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,276,FALSE
0.25,0.25,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,277,FALSE
0.25,0.25,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,278,FALSE
0.25,0.25,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,279,FALSE
0.25,0.25,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,280,FALSE
0.25,0.25,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,281,FALSE
0.25,0.3,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,282,FALSE
0.25,0.3,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,283,FALSE
0.25,0.3,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,284,FALSE
0.25,0.3,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,285,FALSE
0.25,0.3,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,286,FALSE
0.25,0.3,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,287,FALSE
0.25,0.3,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,288,FALSE
0.25,0.3,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,289,FALSE
0.25,0.3,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,290,FALSE
0.25,0.3,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,291,FALSE
0.25,0.35,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,292,FALSE
0.25,0.35,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,293,FALSE
0.25,0.35,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,294,FALSE
0.25,0.35,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,295,FALSE
0.25,0.35,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,296,FALSE
0.25,0.35,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,297,FALSE
0.3,0.15,0,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,298,FALSE
0.3,0.15,0,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,299,FALSE
0.3,0.15,0,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,300,FALSE
0.3,0.15,0,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,301,FALSE
0.3,0.15,0,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,302,FALSE
0.3,0.15,0,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,303,FALSE
0.3,0.15,0.05,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,304,FALSE
0.3,0.15,0.05,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,305,FALSE
0.3,0.15,0.05,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,306,FALSE
0.3,0.15,0.05,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,307,FALSE
0.3,0.15,0.05,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,308,FALSE
0.3,0.15,0.1,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,309,FALSE
0.3,0.15,0.1,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,310,FALSE
0.3,0.15,0.1,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,311,FALSE
0.3,0.15,0.1,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,312,FALSE
0.3,0.15,0.15,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,313,FALSE
0.3,0.15,0.15,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,314,FALSE
0.3,0.15,0.15,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,315,FALSE
0.3,0.15,0.2,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,316,FALSE
0.3,0.15,0.2,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,317,FALSE
0.3,0.15,0.25,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,318,FALSE
0.3,0.2,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,319,FALSE
0.3,0.2,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,320,FALSE
0.3,0.2,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,321,FALSE
0.3,0.2,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,322,FALSE
0.3,0.2,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,323,FALSE
0.3,0.2,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,324,FALSE
0.3,0.2,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,325,FALSE
0.3,0.2,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,326,FALSE
0.3,0.2,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,327,FALSE
0.3,0.2,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,328,FALSE
0.3,0.2,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,329,FALSE
0.3,0.2,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,330,FALSE
0.3,0.2,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,331,FALSE
0.3,0.2,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,332,FALSE
0.3,0.2,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,333,FALSE
0.3,0.25,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,334,FALSE
0.3,0.25,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,335,FALSE
0.3,0.25,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,336,FALSE
0.3,0.25,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,337,FALSE
0.3,0.25,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,338,FALSE
0.3,0.25,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,339,FALSE
0.3,0.25,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,340,FALSE
0.3,0.25,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,341,FALSE
0.3,0.25,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,342,FALSE
0.3,0.25,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,343,FALSE
0.3,0.3,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,344,FALSE
0.3,0.3,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,345,FALSE
0.3,0.3,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,346,FALSE
0.3,0.3,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,347,FALSE
0.3,0.3,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,348,FALSE
0.3,0.3,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,349,FALSE
0.3,0.35,0,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,350,FALSE
0.3,0.35,0,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,351,FALSE
0.3,0.35,0.05,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,352,FALSE
0.35,0.15,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,353,FALSE
0.35,0.15,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,354,FALSE
0.35,0.15,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,355,FALSE
0.35,0.15,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,356,FALSE
0.35,0.15,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,357,FALSE
0.35,0.15,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,358,FALSE
0.35,0.15,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,359,FALSE
0.35,0.15,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,360,FALSE
0.35,0.15,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,361,FALSE
0.35,0.15,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,362,FALSE
0.35,0.15,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,363,FALSE
0.35,0.15,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,364,FALSE
0.35,0.15,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,365,FALSE
0.35,0.15,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,366,FALSE
0.35,0.15,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,367,FALSE
0.35,0.2,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,368,FALSE
0.35,0.2,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,369,FALSE
0.35,0.2,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,370,FALSE
0.35,0.2,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,371,FALSE
0.35,0.2,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,372,FALSE
0.35,0.2,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,373,FALSE
0.35,0.2,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,374,FALSE
0.35,0.2,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,375,FALSE
0.35,0.2,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,376,FALSE
0.35,0.2,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,377,FALSE
0.35,0.25,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,378,FALSE
0.35,0.25,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,379,FALSE
0.35,0.25,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,380,FALSE
0.35,0.25,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,381,FALSE
0.35,0.25,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,382,FALSE
0.35,0.25,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,383,FALSE
0.35,0.3,0,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,384,FALSE
0.35,0.3,0,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,385,FALSE
0.35,0.3,0.05,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,386,FALSE
0.35,0.35,0,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,PRE_ABO_CAS,387,FALSE
