wl_weight,post_tx_weight,abo_weight,height_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,wl_model,post_tx_model,wl_cap,post_tx_cap,checks,match_alg_name,params_1,default
0.2,0.35,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,210,FALSE
0.2,0.35,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,211,FALSE
0.2,0.35,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,212,FALSE
0.2,0.35,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,213,FALSE
0.2,0.35,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,214,FALSE
0.2,0.35,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,215,FALSE
0.2,0.35,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,216,FALSE
0.2,0.35,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,217,FALSE
0.25,0.15,0,0,0.3,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,218,FALSE
0.25,0.15,0,0.05,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,219,FALSE
0.25,0.15,0,0.1,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,220,FALSE
0.25,0.15,0,0.15,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,221,FALSE
0.25,0.15,0,0.2,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,222,FALSE
0.25,0.15,0,0.25,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,223,FALSE
0.25,0.15,0,0.3,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,224,FALSE
0.25,0.15,0.05,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,225,FALSE
0.25,0.15,0.05,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,226,FALSE
0.25,0.15,0.05,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,227,FALSE
0.25,0.15,0.05,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,228,FALSE
0.25,0.15,0.05,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,229,FALSE
0.25,0.15,0.05,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,230,FALSE
0.25,0.15,0.1,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,231,FALSE
0.25,0.15,0.1,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,232,FALSE
0.25,0.15,0.1,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,233,FALSE
0.25,0.15,0.1,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,234,FALSE
0.25,0.15,0.1,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,235,FALSE
0.25,0.15,0.15,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,236,FALSE
0.25,0.15,0.15,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,237,FALSE
0.25,0.15,0.15,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,238,FALSE
0.25,0.15,0.15,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,239,FALSE
0.25,0.15,0.2,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,240,FALSE
0.25,0.15,0.2,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,241,FALSE
0.25,0.15,0.2,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,242,FALSE
0.25,0.15,0.25,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,243,FALSE
0.25,0.15,0.25,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,244,FALSE
0.25,0.15,0.3,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,245,FALSE
0.25,0.2,0,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,246,FALSE
0.25,0.2,0,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,247,FALSE
0.25,0.2,0,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,248,FALSE
0.25,0.2,0,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,249,FALSE
0.25,0.2,0,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,250,FALSE
0.25,0.2,0,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,251,FALSE
0.25,0.2,0.05,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,252,FALSE
0.25,0.2,0.05,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,253,FALSE
0.25,0.2,0.05,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,254,FALSE
0.25,0.2,0.05,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,255,FALSE
0.25,0.2,0.05,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,256,FALSE
0.25,0.2,0.1,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,257,FALSE
0.25,0.2,0.1,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,258,FALSE
0.25,0.2,0.1,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,259,FALSE
0.25,0.2,0.1,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,260,FALSE
0.25,0.2,0.15,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,261,FALSE
0.25,0.2,0.15,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,262,FALSE
0.25,0.2,0.15,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,263,FALSE
0.25,0.2,0.2,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,264,FALSE
0.25,0.2,0.2,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,265,FALSE
0.25,0.2,0.25,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,266,FALSE
0.25,0.25,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,267,FALSE
0.25,0.25,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,268,FALSE
0.25,0.25,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,269,FALSE
0.25,0.25,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,270,FALSE
0.25,0.25,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,271,FALSE
0.25,0.25,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,272,FALSE
0.25,0.25,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,273,TRUE
0.25,0.25,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,274,FALSE
0.25,0.25,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,275,FALSE
0.25,0.25,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,276,FALSE
0.25,0.25,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,277,FALSE
0.25,0.25,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,278,FALSE
0.25,0.25,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,279,FALSE
0.25,0.25,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,280,FALSE
0.25,0.25,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,281,FALSE
0.25,0.3,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,282,FALSE
0.25,0.3,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,283,FALSE
0.25,0.3,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,284,FALSE
0.25,0.3,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,285,FALSE
0.25,0.3,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,286,FALSE
0.25,0.3,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,287,FALSE
0.25,0.3,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,288,FALSE
0.25,0.3,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,289,FALSE
0.25,0.3,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,290,FALSE
0.25,0.3,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,291,FALSE
0.25,0.35,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,292,FALSE
0.25,0.35,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,293,FALSE
0.25,0.35,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,294,FALSE
0.25,0.35,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,295,FALSE
0.25,0.35,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,296,FALSE
0.25,0.35,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,297,FALSE
0.3,0.15,0,0,0.25,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,298,FALSE
0.3,0.15,0,0.05,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,299,FALSE
0.3,0.15,0,0.1,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,300,FALSE
0.3,0.15,0,0.15,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,301,FALSE
0.3,0.15,0,0.2,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,302,FALSE
0.3,0.15,0,0.25,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,303,FALSE
0.3,0.15,0.05,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,304,FALSE
0.3,0.15,0.05,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,305,FALSE
0.3,0.15,0.05,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,306,FALSE
0.3,0.15,0.05,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,307,FALSE
0.3,0.15,0.05,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,308,FALSE
0.3,0.15,0.1,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,309,FALSE
0.3,0.15,0.1,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,310,FALSE
0.3,0.15,0.1,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,311,FALSE
0.3,0.15,0.1,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,312,FALSE
0.3,0.15,0.15,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,313,FALSE
0.3,0.15,0.15,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,314,FALSE
0.3,0.15,0.15,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,315,FALSE
0.3,0.15,0.2,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,316,FALSE
0.3,0.15,0.2,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,317,FALSE
0.3,0.15,0.25,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,318,FALSE
0.3,0.2,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,319,FALSE
0.3,0.2,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,320,FALSE
0.3,0.2,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,321,FALSE
0.3,0.2,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,322,FALSE
0.3,0.2,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,323,FALSE
0.3,0.2,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,324,FALSE
0.3,0.2,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,325,FALSE
0.3,0.2,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,326,FALSE
0.3,0.2,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,327,FALSE
0.3,0.2,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,328,FALSE
0.3,0.2,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,329,FALSE
0.3,0.2,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,330,FALSE
0.3,0.2,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,331,FALSE
0.3,0.2,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,332,FALSE
0.3,0.2,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,333,FALSE
0.3,0.25,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,334,FALSE
0.3,0.25,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,335,FALSE
0.3,0.25,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,336,FALSE
0.3,0.25,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,337,FALSE
0.3,0.25,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,338,FALSE
0.3,0.25,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,339,FALSE
0.3,0.25,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,340,FALSE
0.3,0.25,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,341,FALSE
0.3,0.25,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,342,FALSE
0.3,0.25,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,343,FALSE
0.3,0.3,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,344,FALSE
0.3,0.3,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,345,FALSE
0.3,0.3,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,346,FALSE
0.3,0.3,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,347,FALSE
0.3,0.3,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,348,FALSE
0.3,0.3,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,349,FALSE
0.3,0.35,0,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,350,FALSE
0.3,0.35,0,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,351,FALSE
0.3,0.35,0.05,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,352,FALSE
0.35,0.15,0,0,0.2,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,353,FALSE
0.35,0.15,0,0.05,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,354,FALSE
0.35,0.15,0,0.1,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,355,FALSE
0.35,0.15,0,0.15,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,356,FALSE
0.35,0.15,0,0.2,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,357,FALSE
0.35,0.15,0.05,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,358,FALSE
0.35,0.15,0.05,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,359,FALSE
0.35,0.15,0.05,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,360,FALSE
0.35,0.15,0.05,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,361,FALSE
0.35,0.15,0.1,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,362,FALSE
0.35,0.15,0.1,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,363,FALSE
0.35,0.15,0.1,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,364,FALSE
0.35,0.15,0.15,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,365,FALSE
0.35,0.15,0.15,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,366,FALSE
0.35,0.15,0.2,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,367,FALSE
0.35,0.2,0,0,0.15,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,368,FALSE
0.35,0.2,0,0.05,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,369,FALSE
0.35,0.2,0,0.1,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,370,FALSE
0.35,0.2,0,0.15,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,371,FALSE
0.35,0.2,0.05,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,372,FALSE
0.35,0.2,0.05,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,373,FALSE
0.35,0.2,0.05,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,374,FALSE
0.35,0.2,0.1,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,375,FALSE
0.35,0.2,0.1,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,376,FALSE
0.35,0.2,0.15,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,377,FALSE
0.35,0.25,0,0,0.1,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,378,FALSE
0.35,0.25,0,0.05,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,379,FALSE
0.35,0.25,0,0.1,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,380,FALSE
0.35,0.25,0.05,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,381,FALSE
0.35,0.25,0.05,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,382,FALSE
0.35,0.25,0.1,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,383,FALSE
0.35,0.3,0,0,0.05,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,384,FALSE
0.35,0.3,0,0.05,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,385,FALSE
0.35,0.3,0.05,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,386,FALSE
0.35,0.35,0,0,0,0.05,0.2,0.05,CAS23,CAS23,365,1826,FALSE,ABO-CAS,387,FALSE
