xi,omega,alpha,mods_id,name,value,params_1
0.41216041695839833,0.01553229490650457,0.3486736028222298,tx_ppy,male,NA,52
472.401063993551,21.42962855806211,1.009775937412174,med_wlt,male,NA,52
411.6313164263087,19.262274557932678,-0.7472342213574005,med_dist,male,NA,52
136.44101695335127,14.872479175701628,1.1195449254696408,post_tx_death,male,NA,52
0.0897093158005805,0.010164974578215543,1.1736726818401093,ptd_ppy,male,NA,52
14.501299835995468,1.6801976252281419,1.5751626951808513,med_offer,male,NA,52
337.0112182959887,18.79999364961835,-0.9507676035153676,can_count,reg,Midwest,52
255.69514875587058,17.465766180096335,-0.9957813872926424,tx_count,reg,Midwest,52
21.66135454639665,6.157023304563943,1.2912214760436702,wait_death,reg,Midwest,52
0.03634043935861077,0.0114916964936311,1.5442841590556968,wld_ppy,reg,Midwest,52
0.4073968142976283,0.03234079274811167,0.7935997549402873,tx_ppy,reg,Midwest,52
462.3681793188216,42.784948658744845,0.9122181944745932,med_wlt,reg,Midwest,52
374.51172599639574,34.627252883239855,1.6701618360060053,med_dist,reg,Midwest,52
32.366338092192784,8.382992405687121,1.8488992240690083,post_tx_death,reg,Midwest,52
0.08125901709371931,0.02173860892418607,1.8851092239905651,ptd_ppy,reg,Midwest,52
16.235062123531943,3.673460285718887,1.959544894430701,med_offer,reg,Midwest,52
264.4809700170264,16.198541361512675,0.5204897381991916,can_count,reg,Northeast,52
197.45695581063978,13.630044459495567,-0.48719693865066904,tx_count,reg,Northeast,52
20.6757983714267,6.216296687688445,1.245587457809074,wait_death,reg,Northeast,52
0.041554428074724994,0.013492437346690579,1.4509590653608757,wld_ppy,reg,Northeast,52
0.3682423479194943,0.04117265585181956,1.5404347007711099,tx_ppy,reg,Northeast,52
512.4357665931831,40.219337582204474,-0.3357711744979656,med_wlt,reg,Northeast,52
354.82708344741593,44.02579323736907,-0.16761883837998168,med_dist,reg,Northeast,52
26.361048388264685,6.071552980266447,0.7175964726058328,post_tx_death,reg,Northeast,52
0.0833755965885542,0.02184245708774322,0.9951642438356432,ptd_ppy,reg,Northeast,52
14.751556436372908,3.5059882638265267,1.739525815564343,med_offer,reg,Northeast,52
419.450476614832,19.530530794286683,0.7704661871960405,can_count,reg,South,52
312.92760706519346,16.358038635759623,0.4648959345310934,tx_count,reg,South,52
32.82643690585276,6.674211770356641,0.6816998366988088,wait_death,reg,South,52
0.04124559966260692,0.010935056486102964,1.3240524624876773,wld_ppy,reg,South,52
0.40643008622409155,0.03319046021285329,1.4498891530484397,tx_ppy,reg,South,52
460.99577721518625,31.735634144778448,0.5222500271261517,med_wlt,reg,South,52
406.274723290963,45.83715764229235,2.002668691956669,med_dist,reg,South,52
45.094454434609226,8.053632359793685,0.8030587159824866,post_tx_death,reg,South,52
0.08640685694695832,0.01712836312854063,0.9605428945411613,ptd_ppy,reg,South,52
14.369638973351966,3.239547544179773,2.134325289560485,med_offer,reg,South,52
264.9909329657894,16.58400375360173,-0.7241013462883935,can_count,reg,West,52
181.85467949108678,14.830810642135777,0.6557209363134975,tx_count,reg,West,52
17.14106473055482,6.669958206751975,1.8376259125376389,wait_death,reg,West,52
0.0370473192804839,0.01528431790037644,2.044308554403456,wld_ppy,reg,West,52
0.39442025879796394,0.03815581751993749,0.8657671551364413,tx_ppy,reg,West,52
458.27549666625043,50.42955645267874,1.2208444586308336,med_wlt,reg,West,52
324.08762926440886,100.80099476358423,5.674697072970759,med_dist,reg,West,52
24.328682138950207,6.958711321145706,1.3281606654933373,post_tx_death,reg,West,52
0.07941328623226293,0.025149730325324245,1.5887444760073934,ptd_ppy,reg,West,52
8.791925265633484,2.378570356819413,2.123130972027418,med_offer,reg,West,52
1280.7717192998066,3.7684888591285066,1.5845474557333885,can_count,reg,NA,52
958.9887687318936,22.75629818537878,-1.1402329772707707,tx_count,reg,NA,52
101.27358578651204,11.61693167176709,0.9719743856049597,wait_death,reg,NA,52
0.04401695084223747,0.005664317268373622,1.1570225782046806,wld_ppy,reg,NA,52
0.41216041695839833,0.01553229490650457,0.3486736028222298,tx_ppy,reg,NA,52
472.401063993551,21.42962855806211,1.009775937412174,med_wlt,reg,NA,52
411.6313164263087,19.262274557932678,-0.7472342213574005,med_dist,reg,NA,52
136.44101695335127,14.872479175701628,1.1195449254696408,post_tx_death,reg,NA,52
0.0897093158005805,0.010164974578215543,1.1736726818401093,ptd_ppy,reg,NA,52
14.501299835995468,1.6801976252281419,1.5751626951808513,med_offer,reg,NA,52
37.00238942639313,7.846572601054284,1.0125705443909587,can_count,wlauc_cat,"(-Inf,250]",52
27.150966552581682,6.357400550196265,1.0065206736587766,tx_count,wlauc_cat,"(-Inf,250]",52
3.789851625156546,3.1899937013009545,1.5872254470950098,wait_death,wlauc_cat,"(-Inf,250]",52
0.05145398325602885,0.05882506484771345,2.4485524670899332,wld_ppy,wlauc_cat,"(-Inf,250]",52
0.3790650634655224,0.14987359330706007,2.8074710547572694,tx_ppy,wlauc_cat,"(-Inf,250]",52
295.54528575384893,133.3652724995536,2.7869524493099864,med_wlt,wlauc_cat,"(-Inf,250]",52
